episode,episode_reward,coverage,steps,termination_reason,terminated,truncated,coverage_reward_sum,current_reward_sum,current_change_penalty_sum,hardware_error_penalty_sum,max_current,hardware_error,hardware_error_ids
6,-1.793042962572967,0.0008333333333333334,100,max_steps,False,True,13.658946636109722,5.799999999999998,0.008665828571428577,0.0,986.0,False,
7,41.12198626406055,0.0019444444444444444,100,max_steps,False,True,31.122768794672815,9.99999999999998,0.0007825306122448989,0.0,17.0,False,
8,45.1869150638143,0.002638888888888889,100,max_steps,False,True,35.187512908712286,9.99999999999998,0.0005978448979591839,0.0,18.0,False,
9,57.28022759472531,0.004722222222222222,100,max_steps,False,True,47.2817805416641,9.99999999999998,0.0015529469387755108,0.0,157.0,False,
10,-76.86712215692475,0.008472222222222223,100,max_steps,False,True,75.3,-14.000000000000004,0.10891562448979591,0.0,994.0,False,
11,-70.73818802493197,0.007083333333333333,100,max_steps,False,True,69.93333333333335,-13.400000000000002,0.1381859918367347,0.0,1039.0,False,
12,1.2029501192068315,0.00875,100,max_steps,False,True,76.1595238095238,0.9999999999999947,0.1029217306122449,0.0,700.0,False,
1,-278.1671188639737,0.002777777777777778,100,max_steps,False,True,32.65019785552154,-37.99999999999999,0.16292264489795927,0.0,898.0,False,
2,-287.5524459255377,0.002638888888888889,87,observation_failed,True,False,34.523172557576586,-33.3,0.1188598204081633,-50.0,876.0,False,
1,-171.15467790214132,0.003472222222222222,100,max_steps,False,True,42.60911757660988,-14.599999999999998,0.11758977959183675,0.0,874.0,False,
1,-164.5542238662497,0.003611111111111111,100,max_steps,False,True,46.60278887778889,-21.199999999999996,0.21297524897959183,0.0,850.0,False,
2,-200.27383160634028,0.0030555555555555557,100,max_steps,False,True,39.41720304399838,-23.59999999999994,0.1835625795918366,0.0,961.0,False,
3,-218.69406607055873,0.0030555555555555557,100,max_steps,False,True,40.13833707142531,-30.199999999999953,0.24711415510204088,0.0,1022.0,False,
4,-169.66629856162484,0.003611111111111111,100,max_steps,False,True,43.67544400044402,-15.799999999999995,0.14517880816326534,0.0,838.0,False,
5,-78.30582824021343,0.003472222222222222,100,max_steps,False,True,45.64761904761908,-0.7999999999999953,0.13527986938775516,0.0,739.0,False,
6,-139.4428299317341,0.0019444444444444444,100,max_steps,False,True,28.01243211733765,-4.400000000000011,0.10662569795918364,0.0,667.0,False,
7,-71.16821309558883,0.004166666666666667,100,max_steps,False,True,49.37798729048729,9.99999999999998,0.024710269387755092,0.0,396.0,False,
8,-81.21090346636298,0.005555555555555556,100,max_steps,False,True,60.738492063492096,9.99999999999998,0.01729580408163265,0.0,390.0,False,
9,-67.0340559004038,0.005555555555555556,100,max_steps,False,True,59.61346708846711,9.99999999999998,0.024634285714285727,0.0,447.0,False,
10,-197.15634973297333,0.0038888888888888888,100,max_steps,False,True,48.61908369408373,-20.600000000000016,0.10524133877551024,0.0,793.0,False,
11,-107.71533634935447,0.002916666666666667,100,max_steps,False,True,35.24306509044867,-1.399999999999997,0.09141795918367343,0.0,782.0,False,
12,-233.67168715385088,0.0006944444444444445,65,observation_failed,True,False,9.528136021449898,-22.300000000000004,0.06375595102040815,-50.0,828.0,False,
1,-80.4734009712092,0.004861111111111111,100,max_steps,False,True,53.96872294372298,0.4000000000000029,0.0763494530612245,0.0,726.0,False,
2,-100.95401534257279,0.004722222222222222,100,max_steps,False,True,54.51789321789325,-0.7999999999999967,0.08722726530612239,0.0,829.0,False,
3,-130.4760955385171,0.004027777777777778,100,max_steps,False,True,47.100492459896515,-4.399999999999997,0.11145453061224492,0.0,937.0,False,
4,-278.4858379985914,0.0033333333333333335,100,max_steps,False,True,42.60126262626265,-40.999999999999986,0.17876032653061222,0.0,1120.0,False,
5,-199.06477426126702,0.0038888888888888888,100,max_steps,False,True,46.14637862137864,-22.399999999999974,0.14008352653061232,0.0,1014.0,False,
6,-180.15700693441684,0.0033333333333333335,100,max_steps,False,True,44.69164169164171,-21.799999999999983,0.1337158857142857,0.0,788.0,False,
7,-164.59346712762567,0.00375,100,max_steps,False,True,46.649553224553266,-15.199999999999998,0.06960917551020408,0.0,687.0,False,
8,-90.14625075481388,0.0011111111111111111,18,observation_failed,True,False,9.9,-6.000000000000002,0.01635634285714286,-50.0,626.0,False,
9,-69.65908733380155,0.007638888888888889,100,max_steps,False,True,71.96785714285716,9.99999999999998,0.0008591673469387757,0.0,24.0,False,
10,-98.32957695545426,0.005138888888888889,100,max_steps,False,True,57.76071428571432,9.99999999999998,0.0006460081632653068,0.0,34.0,False,
11,-71.2313984441211,0.008333333333333333,100,max_steps,False,True,75.7,9.99999999999998,0.0007168653061224499,0.0,30.0,False,
12,41.603818240638674,0.0075,100,max_steps,False,True,72.17619047619048,9.99999999999998,0.0006584489795918375,0.0,87.0,False,
13,11.488835860820233,0.0075,100,max_steps,False,True,72.15,9.99999999999998,0.00024574693877551027,0.0,35.0,False,
14,-42.24008743449912,0.007361111111111111,100,max_steps,False,True,66.1900543900544,9.399999999999983,0.05674099591836737,0.0,560.0,False,
15,-127.41651034097265,0.0016666666666666668,100,max_steps,False,True,23.53102493916563,9.99999999999998,0.0,0.0,0.0,False,
16,-111.9080985646454,0.0015277777777777779,100,max_steps,False,True,23.31168571750255,9.99999999999998,0.0,0.0,0.0,False,
17,-94.10664056890927,0.0018055555555555555,100,max_steps,False,True,26.15943095183649,9.99999999999998,0.0,0.0,0.0,False,
18,-98.61784236592135,0.0018055555555555555,100,max_steps,False,True,25.826784542828044,9.99999999999998,0.0,0.0,0.0,False,
19,-50.415407632178734,0.0015277777777777779,100,max_steps,False,True,23.584222558253344,9.99999999999998,0.0,0.0,0.0,False,
20,-67.53197901398407,0.0020833333333333333,100,max_steps,False,True,29.096662501986188,9.99999999999998,0.0,0.0,0.0,False,
21,-62.61267476631851,0.001388888888888889,100,max_steps,False,True,21.57642068610937,9.99999999999998,0.0,0.0,0.0,False,
22,-19.124774568883645,0.0015277777777777779,100,max_steps,False,True,23.024982689710402,9.99999999999998,0.0,0.0,0.0,False,
1,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,13.0,False,
2,1.1,0.00013227513227513228,1,out_of_bounds,True,False,1.0,0.1,0.0,0.0,24.0,False,
