timestamp,action_count,action_m16,action_m17,action_m18,action_m19,delta_m16,delta_m17,delta_m18,delta_m19,target_before_m16,target_before_m17,target_before_m18,target_before_m19,target_after_m16,target_after_m17,target_after_m18,target_after_m19,position_m16,position_m17,position_m18,position_m19,current_m16_mA,current_m17_mA,current_m18_mA,current_m19_mA,voltage_m16_V,voltage_m17_V,voltage_m18_V,voltage_m19_V,temperature_m16_C,temperature_m17_C,temperature_m18_C,temperature_m19_C,pwm_m16,pwm_m17,pwm_m18,pwm_m19,velocity_m16,velocity_m17,velocity_m18,velocity_m19,hardware_status_m16,hardware_status_m17,hardware_status_m18,hardware_status_m19,packet_error_m16,packet_error_m17,packet_error_m18,packet_error_m19,success,hardware_error,hardware_error_ids,error_message
2026-08-27T11:24:24.946258,151,0.227810338139534,-0.019496288150548935,0.01085609756410122,-0.11186009645462036,34,-2,1,-16,5170,2011,6541,-1421,5204,2009,6542,-1437,5171,1842,6420,-1729,20,122,652,369,4.6000000000000005,4.6000000000000005,4.4,4.800000000000001,44,44,38,34,50,260,528,457,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:27.154195,152,0.645270824432373,-0.8611969351768494,0.0704435482621193,-0.19055964052677155,96,-129,10,-28,5204,2009,6542,-1437,5300,1880,6552,-1465,5211,1787,6435,-1729,44,59,635,309,4.7,4.1000000000000005,4.1000000000000005,4.9,44,44,38,34,96,146,507,412,11,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:29.362050,153,-0.5937848091125488,0.5231291055679321,-0.03620946407318115,0.17580074071884155,-89,78,-5,26,5300,1880,6552,-1465,5211,1958,6547,-1439,5222,1787,6435,-1729,-12,139,584,364,4.7,4.4,4.5,5.1000000000000005,44,44,39,34,0,267,485,454,-2,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:31.569962,154,0.8796443939208984,0.7692946791648865,-0.019917814061045647,-0.09110751003026962,131,115,-2,-13,5211,1958,6547,-1439,5342,2073,6545,-1452,5252,1786,6435,-1729,51,303,552,332,4.9,3.9000000000000004,4.1000000000000005,4.800000000000001,44,44,39,34,131,448,476,432,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:33.777875,155,-0.3695724606513977,0.4727327823638916,0.004409556742757559,-0.11021771281957626,-55,70,0,-16,5342,2073,6545,-1452,5287,2143,6545,-1468,5258,1787,6435,-1729,19,447,526,300,4.800000000000001,3.8000000000000003,4.0,4.800000000000001,44,44,39,34,45,559,476,407,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:35.985742,156,0.8330537676811218,0.01492612436413765,0.0047577908262610435,0.07086120545864105,124,2,0,10,5287,2143,6545,-1468,5411,2145,6545,-1458,5273,1786,6435,-1729,115,438,523,319,4.800000000000001,4.0,4.0,4.5,44,44,39,34,215,564,476,423,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:38.193638,157,0.2942110002040863,-0.14154723286628723,-0.002811672631651163,-0.1353859007358551,44,-21,0,-20,5411,2145,6545,-1458,5455,2124,6545,-1478,5283,1785,6435,-1729,158,407,528,277,4.5,4.0,3.9000000000000004,4.7,44,45,39,35,267,532,476,392,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:40.401538,158,-0.812397301197052,-0.9709661602973938,0.07732769101858139,-0.0736130028963089,-121,-145,11,-11,5455,2124,6545,-1478,5334,1979,6556,-1489,5283,1785,6440,-1729,32,158,605,263,5.0,4.5,3.9000000000000004,5.0,44,45,39,35,79,303,502,375,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:42.609435,159,0.19950969517230988,-0.27511146664619446,0.03384757786989212,-0.11234907060861588,29,-41,5,-16,5334,1979,6556,-1489,5363,1938,6561,-1505,5283,1784,6440,-1729,53,110,654,237,4.800000000000001,4.5,4.0,5.1000000000000005,44,45,40,35,125,240,524,350,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:44.817332,160,-0.829616129398346,-0.7854939699172974,-0.051742687821388245,0.01092630997300148,-124,-117,-7,1,5363,1938,6561,-1505,5239,1821,6554,-1504,5249,1768,6440,-1729,-12,32,617,238,5.1000000000000005,4.3,4.2,4.9,44,45,40,35,1,84,494,351,0,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:47.025222,161,0.15640631318092346,0.29110199213027954,0.0530385747551918,-0.10120493918657303,23,43,7,-15,5239,1821,6554,-1504,5262,1864,6561,-1519,5243,1767,6440,-1729,15,59,654,213,4.7,4.6000000000000005,4.4,4.9,43,44,40,35,28,151,524,328,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:49.217127,162,-0.48277315497398376,0.965190052986145,-0.19833651185035706,-0.19721081852912903,-72,144,-29,-29,5262,1864,6561,-1519,5190,2008,6532,-1548,5218,1783,6440,-1729,-13,218,464,168,4.9,4.3,4.0,5.0,43,44,40,35,-4,351,399,282,-5,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:51.425019,163,-0.43619608879089355,-0.4906981289386749,0.012425093911588192,-0.9438937902450562,-65,-73,1,-141,5190,2008,6532,-1548,5125,1935,6533,-1689,5152,1786,6463,-1780,-13,115,338,61,5.2,4.800000000000001,4.3,5.1000000000000005,43,44,40,35,1,232,305,142,-5,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:53.632934,164,-0.5619340538978577,0.7355391383171082,0.4361221492290497,0.649524450302124,-84,110,65,97,5125,1935,6533,-1689,5041,2045,6598,-1592,5077,1800,6484,-1783,-12,250,568,186,5.1000000000000005,4.3,3.8000000000000003,4.9,43,44,41,35,-2,382,485,298,-7,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:55.840819,165,0.95940101146698,-0.47494029998779297,0.21138635277748108,-0.8578189611434937,143,-71,31,-128,5041,2045,6598,-1592,5184,1974,6629,-1720,5114,1802,6530,-1844,9,135,505,94,5.1000000000000005,4.4,4.5,4.9,43,44,41,35,3,268,425,193,13,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:24:58.048714,166,-0.200325608253479,-0.6939030289649963,0.07418544590473175,-0.7957273721694946,-30,-104,11,-119,5184,1974,6629,-1720,5154,1870,6640,-1839,5168,1803,6582,-1915,-13,41,261,49,5.2,5.0,4.9,5.2,43,44,41,35,0,106,249,118,-2,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:00.256627,167,0.6963964700698853,0.8128421306610107,-0.809015154838562,-0.38273492455482483,104,121,-121,-57,5154,1870,6640,-1839,5258,1991,6519,-1896,5192,1847,6511,-1921,44,119,27,19,5.2,5.1000000000000005,5.1000000000000005,5.2,43,44,41,35,101,225,34,39,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:02.464545,168,-0.04045986384153366,0.8788595199584961,-0.630705714225769,-0.017830366268754005,-6,131,-94,-2,5258,1991,6519,-1896,5252,2122,6425,-1898,5189,1877,6425,-1917,40,280,15,18,5.1000000000000005,4.800000000000001,5.0,5.2,43,44,41,35,98,385,8,29,0,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:04.672393,169,0.9118512272834778,0.722838819026947,0.6465191841125488,0.4768643081188202,136,108,96,71,5252,2122,6425,-1898,5388,2230,6521,-1827,5189,1877,6486,-1915,214,480,118,57,5.0,4.7,4.5,4.800000000000001,43,44,41,35,309,554,150,137,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:06.880301,170,-0.36797651648521423,-0.45683708786964417,-0.7291830778121948,-0.8255364894866943,-55,-68,-109,-123,5388,2230,6521,-1827,5333,2162,6412,-1950,5189,1877,6413,-1950,129,348,0,14,5.0,4.9,4.7,5.1000000000000005,43,44,41,35,223,448,4,1,1,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:09.088198,171,-0.9953708648681641,0.6480050683021545,-0.3425309658050537,0.6187500357627869,-149,97,-51,92,5333,2162,6412,-1950,5184,2259,6361,-1858,5156,1948,6359,-1889,31,401,16,23,5.1000000000000005,4.9,4.6000000000000005,5.2,43,44,41,34,100,489,12,48,-7,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:11.296083,172,0.9880733489990234,-0.519424319267273,-0.6582746505737305,-0.9310428500175476,148,-77,-98,-139,5184,2259,6361,-1858,5332,2182,6263,-1997,5122,1948,6263,-1998,236,249,0,15,4.7,4.800000000000001,4.9,4.800000000000001,43,44,40,34,323,368,0,1,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:13.504002,173,0.6830573081970215,-0.4651670753955841,0.26495394110679626,0.7830462455749512,102,-69,39,117,5332,2182,6263,-1997,5434,2113,6302,-1880,5123,1948,6302,-1900,444,143,16,20,4.800000000000001,5.0,4.800000000000001,4.800000000000001,43,44,40,34,482,260,4,31,0,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:15.695883,174,-0.6949774026870728,-0.6904897689819336,-0.07664956152439117,-0.177963986992836,-104,-103,-11,-26,5434,2113,6302,-1880,5330,2010,6291,-1906,5122,1943,6292,-1906,223,40,1,0,5.1000000000000005,5.1000000000000005,5.2,5.0,43,44,40,34,320,104,0,0,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:17.903833,175,0.4786018133163452,0.1644483506679535,0.3524308502674103,-0.7651208639144897,71,24,52,-114,5330,2010,6291,-1906,5401,2034,6343,-2020,5123,1943,6344,-2021,366,59,0,15,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.1000000000000005,43,44,40,34,431,142,0,1,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:20.111686,176,0.09158875793218613,-0.29396963119506836,-0.3965549170970917,0.902100682258606,13,-44,-59,135,5401,2034,6343,-2020,5414,1990,6284,-1885,5149,1921,6285,-1902,333,42,1,18,5.0,5.1000000000000005,5.1000000000000005,5.0,43,44,40,34,409,107,4,26,1,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:22.319569,177,0.501191258430481,-0.3640047609806061,-0.9403104186058044,0.4745461344718933,75,-54,-141,71,5414,1990,6284,-1885,5489,1936,6143,-1814,5178,1850,6143,-1834,314,56,0,19,4.9,5.1000000000000005,5.1000000000000005,5.1000000000000005,43,44,40,34,415,139,0,29,3,-2,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:24.511487,178,0.4553621709346771,-0.9104025363922119,-0.04114391654729843,0.6118272542953491,68,-136,-6,91,5489,1936,6143,-1814,5557,1800,6137,-1723,5285,1725,6138,-1742,220,46,0,19,5.1000000000000005,5.2,5.1000000000000005,4.9,43,44,40,34,342,118,0,29,3,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:26.719359,179,-0.7208166122436523,-0.9750245213508606,-0.16690663993358612,-0.13504700362682343,-108,-146,-25,-20,5557,1800,6137,-1723,5449,1654,6112,-1743,5349,1637,6113,-1742,44,16,0,-14,5.2,5.2,5.2,5.2,43,44,40,34,96,28,0,-2,3,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:28.927274,180,-0.06633888930082321,0.46742886304855347,-0.1453753113746643,-0.1742386519908905,-9,70,-21,-26,5449,1654,6112,-1743,5440,1724,6091,-1769,5387,1637,6092,-1769,38,59,0,0,5.2,5.2,5.1000000000000005,5.2,44,44,39,34,82,137,0,0,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:31.135164,181,0.21293964982032776,-0.5843298435211182,0.7475508451461792,-0.8582912087440491,31,-87,112,-128,5440,1724,6091,-1769,5471,1637,6203,-1897,5388,1632,6203,-1898,56,15,-7,14,5.2,5.2,5.2,5.2,43,43,39,34,115,9,0,1,4,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:33.327051,182,0.8845308423042297,0.593596339225769,-0.12271230667829514,0.5045968294143677,132,89,-18,75,5471,1637,6203,-1897,5603,1726,6185,-1822,5434,1628,6185,-1838,162,84,0,17,5.1000000000000005,5.2,5.1000000000000005,5.2,43,43,39,34,262,154,0,25,1,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:35.534957,183,-0.2720370888710022,-0.9163986444473267,0.8553841710090637,0.3519740104675293,-40,-137,128,52,5603,1726,6185,-1822,5563,1589,6313,-1770,5443,1562,6314,-1781,66,19,0,16,5.1000000000000005,5.2,5.2,5.2,43,43,39,34,139,42,0,17,2,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:37.742860,184,-0.5025956630706787,0.8188482522964478,0.27593520283699036,-0.5438685417175293,-75,122,41,-81,5563,1589,6313,-1770,5488,1711,6354,-1851,5468,1579,6355,-1851,18,106,0,0,5.2,5.2,5.1000000000000005,5.2,43,43,39,34,39,207,0,0,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:39.950740,185,-0.5216178297996521,0.8287381529808044,0.9766536951065063,-0.6412308216094971,-78,124,146,-96,5488,1711,6354,-1851,5410,1835,6500,-1947,5408,1680,6496,-1953,19,135,18,14,5.2,5.1000000000000005,5.2,5.2,43,43,39,34,60,242,17,10,-5,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:42.158640,186,-0.7917028069496155,-0.25101667642593384,-0.4256487190723419,0.11681129038333893,-118,-37,-63,17,5410,1835,6500,-1947,5292,1798,6437,-1930,5309,1742,6437,-1939,-11,34,16,16,5.2,5.2,5.2,5.2,43,43,39,34,18,89,8,15,0,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:44.350499,187,-0.9812095761299133,0.8582087159156799,0.30940672755241394,-0.8927314877510071,-147,128,46,-133,5292,1798,6437,-1930,5145,1926,6483,-2063,5196,1883,6483,-2063,-8,28,0,0,5.2,5.2,5.2,5.2,43,43,39,34,20,67,0,0,-6,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:46.558292,188,-0.5026862025260925,-0.548182487487793,0.8698132634162903,-0.8146222829818726,-75,-82,130,-122,5145,1926,6483,-2063,5070,1844,6613,-2185,5097,1844,6612,-2185,-13,13,16,1,5.2,5.2,5.2,5.2,43,43,39,34,0,1,4,0,-4,0,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:48.766024,189,-0.16872897744178772,-0.16450908780097961,-0.6759462356567383,0.7867642641067505,-25,-24,-101,118,5070,1844,6613,-2185,5045,1820,6512,-2067,5056,1820,6510,-2073,-13,11,16,15,5.2,5.2,5.2,5.2,43,43,39,34,0,1,8,9,0,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:50.973765,190,-0.36050766706466675,0.5563414096832275,-0.0659775361418724,-0.3075070381164551,-54,83,-9,-46,5045,1820,6512,-2067,4991,1903,6503,-2113,5012,1902,6503,-2113,-12,14,0,0,5.2,5.2,5.2,5.2,43,43,39,34,1,3,0,0,-2,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:53.181544,191,-0.862411618232727,0.46102631092071533,0.8353375792503357,-0.42169609665870667,-129,69,125,-63,4991,1903,6503,-2113,4862,1972,6628,-2176,4917,1946,6618,-2186,-11,19,32,15,5.2,5.2,5.2,5.2,43,43,38,34,1,40,47,15,-11,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:55.389288,192,0.9565955400466919,0.9154088497161865,0.1329590082168579,-0.16149744391441345,143,137,19,-24,4862,1972,6628,-2176,5005,2109,6647,-2200,4940,2036,6629,-2210,14,47,58,15,5.2,5.2,5.1000000000000005,5.2,43,43,38,34,54,115,77,17,1,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:57.597032,193,0.7962068915367126,0.3513706922531128,0.6455191373825073,-0.5586293935775757,119,52,96,-83,5005,2109,6647,-2200,5124,2161,6743,-2283,5007,2035,6729,-2302,87,103,43,19,5.1000000000000005,5.1000000000000005,5.0,5.0,42,42,38,33,178,200,60,29,1,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:25:59.804781,194,-0.19493086636066437,0.3711906373500824,-0.9239060878753662,0.7314851880073547,-29,55,-138,109,5124,2161,6743,-2283,5095,2216,6605,-2174,5010,2035,6601,-2198,59,178,17,19,5.2,5.0,4.9,5.2,42,42,38,33,132,285,17,37,0,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:02.012541,195,-0.591844916343689,0.9588846564292908,-0.487361878156662,0.9704187512397766,-88,143,-73,145,5095,2216,6605,-2174,5007,2359,6532,-2029,4980,2105,6525,-2113,29,376,24,59,5.1000000000000005,4.800000000000001,4.5,5.1000000000000005,42,42,38,33,79,400,30,131,-3,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:04.220326,196,-0.6217042207717896,-0.9637143611907959,-0.9583683013916016,-0.4501838684082031,-93,-144,-143,-67,5007,2359,6532,-2029,4914,2215,6389,-2096,4906,2129,6390,-2103,16,56,1,15,5.2,5.2,5.2,5.2,42,42,38,33,26,135,0,10,0,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:06.428058,197,0.15250107645988464,-0.34142664074897766,0.7685531377792358,-0.787971556186676,22,-51,115,-118,4914,2215,6389,-2096,4936,2164,6504,-2214,4897,2129,6504,-2213,25,24,0,4,5.2,5.2,5.2,5.2,42,42,38,33,60,56,0,0,1,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:08.635836,198,-0.4268203675746918,0.17948585748672485,0.4309985935688019,0.7471166253089905,-64,26,64,112,4936,2164,6504,-2214,4872,2190,6568,-2102,4874,2131,6555,-2174,13,37,44,48,5.2,5.1000000000000005,5.1000000000000005,5.2,42,42,38,33,4,93,60,112,0,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:10.843568,199,0.29556700587272644,0.47712650895118713,-0.7200896739959717,-0.34531542658805847,44,71,-108,-51,4872,2190,6568,-2102,4916,2261,6460,-2153,4870,2156,6461,-2164,29,77,10,16,5.2,5.2,5.2,5.2,42,42,38,33,73,165,0,17,1,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:13.051332,200,-0.20905381441116333,-0.0051168836653232574,0.746845006942749,0.365460067987442,-31,0,112,54,4916,2261,6460,-2153,4885,2261,6572,-2099,4869,2156,6549,-2158,16,76,82,38,5.2,5.0,5.1000000000000005,5.2,42,42,38,33,25,165,103,92,0,0,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:22.106339,201,-0.9162653088569641,-0.17707465589046478,0.9793285727500916,0.5460052490234375,-137,-26,146,81,4885,2261,6572,-2099,4748,2235,6718,-2018,4804,2155,6645,-2164,-11,50,366,132,4.9,4.6000000000000005,4.7,5.1000000000000005,42,42,38,33,0,126,317,228,-12,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:24.314095,202,-0.12877437472343445,-0.12272706627845764,0.2754400670528412,0.4762342572212219,-19,-18,41,71,4748,2235,6718,-2018,4729,2217,6759,-1947,4739,2154,6666,-2165,-13,40,499,251,4.800000000000001,4.4,4.0,4.800000000000001,42,42,38,33,-2,100,403,343,-3,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:26.521861,203,-0.24099595844745636,-0.9071022272109985,0.3246186077594757,0.3041742146015167,-36,-136,48,45,4729,2217,6759,-1947,4693,2081,6807,-1902,4708,2033,6719,-2166,-14,32,461,338,4.6000000000000005,4.5,4.0,5.0,42,42,38,33,-2,76,378,414,-2,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:28.729628,204,-0.022062476724386215,-0.03928479552268982,0.3435549736022949,0.19052070379257202,-3,-5,51,28,4693,2081,6807,-1902,4690,2076,6858,-1874,4694,2019,6747,-2167,-13,36,614,395,5.0,4.800000000000001,4.2,4.800000000000001,42,42,38,33,-7,90,481,459,0,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:30.937383,205,0.30551227927207947,-0.11398579180240631,0.0538138709962368,-0.17940834164619446,45,-17,8,-26,4690,2076,6858,-1874,4735,2059,6866,-1900,4716,2019,6748,-2167,13,27,658,336,4.7,4.2,4.0,4.9,41,41,38,33,3,64,511,418,4,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:33.145155,206,0.21654902398586273,-0.006306651048362255,-0.03269429877400398,0.11060070246458054,32,0,-4,16,4735,2059,6866,-1900,4767,2059,6862,-1884,4753,2019,6748,-2167,12,28,632,367,4.7,4.3,4.0,5.1000000000000005,41,41,39,33,1,64,494,443,4,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:35.352934,207,-0.6034874320030212,-0.9200965762138367,0.043882012367248535,0.1470220535993576,-90,-138,6,22,4767,2059,6862,-1884,4677,1921,6868,-1862,4717,1878,6797,-2167,-13,26,349,417,4.7,4.7,4.2,4.7,41,41,39,34,-5,67,309,476,-9,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:37.560685,208,0.18374213576316833,0.39015650749206543,-0.480510950088501,0.26349887251853943,27,58,-72,39,4677,1921,6868,-1862,4704,1979,6796,-1823,4692,1879,6777,-2162,12,70,59,504,4.6000000000000005,4.9,5.0,5.1000000000000005,41,41,39,34,3,156,77,531,4,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:39.768439,209,0.3288445770740509,0.330375611782074,-0.7262512445449829,0.14589998126029968,49,49,-108,21,4704,1979,6796,-1823,4753,2028,6688,-1802,4730,1925,6666,-2064,13,72,75,325,5.0,5.0,5.1000000000000005,4.9,41,41,39,34,1,160,98,410,5,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:41.976215,210,-0.96271812915802,0.8090990781784058,-0.41762736439704895,-0.9479259848594666,-144,121,-62,-142,4753,2028,6688,-1802,4609,2149,6626,-1944,4671,2033,6609,-2062,-10,91,58,91,5.2,5.1000000000000005,5.1000000000000005,5.2,41,41,39,34,-2,184,73,185,-12,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:44.183967,211,0.6351882219314575,-0.9361172318458557,0.019027559086680412,0.7127963304519653,95,-140,2,106,4609,2149,6626,-1944,4704,2009,6628,-1838,4663,1989,6610,-2060,11,17,65,250,4.800000000000001,5.1000000000000005,5.1000000000000005,5.2,41,41,39,34,1,31,77,348,9,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:46.391827,212,0.8470780849456787,0.05341513454914093,-0.9199735522270203,-0.9391797184944153,127,8,-137,-140,4704,2009,6628,-1838,4831,2017,6491,-1978,4777,2000,6486,-2022,10,16,22,29,5.2,5.2,5.2,5.2,41,41,39,34,0,26,21,70,11,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:48.583523,213,-0.08568578958511353,-0.004495142959058285,-0.23510178923606873,-0.9470348358154297,-12,0,-35,-142,4831,2017,6491,-1978,4819,2017,6456,-2120,4825,2014,6457,-2120,-13,14,0,0,5.2,5.2,5.2,5.2,41,41,39,34,0,3,0,0,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:50.791269,214,-0.05876218527555466,-0.14772900938987732,-0.8659337162971497,0.25629130005836487,-8,-22,-129,38,4819,2017,6456,-2120,4811,1995,6327,-2082,4814,1995,6328,-2086,-13,0,0,14,5.2,5.2,5.2,5.2,41,41,39,34,0,0,0,6,0,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:52.999044,215,-0.4482799172401428,0.6076393723487854,0.14737269282341003,-0.39950239658355713,-67,91,22,-59,4811,1995,6327,-2082,4744,2086,6349,-2141,4770,2086,6350,-2139,-13,13,0,-14,5.2,5.2,5.2,5.2,41,41,39,34,1,1,0,-4,-2,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:55.190804,216,-0.10250344127416611,0.7577153444290161,0.6022219061851501,0.2775711417198181,-15,113,90,41,4744,2086,6349,-2141,4729,2199,6439,-2100,4735,2177,6436,-2123,-13,18,19,19,5.2,5.2,5.2,5.2,41,41,38,34,0,34,17,35,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:57.382622,217,0.4034389853477478,-0.6542646884918213,0.8847641348838806,0.09353054314851761,60,-98,132,14,4729,2199,6439,-2100,4789,2101,6571,-2086,4766,2087,6545,-2126,13,16,98,27,5.2,5.0,5.1000000000000005,5.2,41,41,38,34,0,21,116,62,4,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:26:59.590340,218,-0.033894654363393784,0.4075535833835602,-0.7259567975997925,0.6697629690170288,-5,61,-108,100,4789,2101,6571,-2086,4784,2162,6463,-1986,4787,2125,6456,-2064,-12,26,27,63,5.2,5.2,5.1000000000000005,5.2,41,40,38,34,0,59,34,121,1,1,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:01.798143,219,0.004607620649039745,0.8822093605995178,-0.6813168525695801,0.5175344944000244,0,132,-102,77,4784,2162,6463,-1986,4784,2294,6361,-1909,4777,2208,6354,-1994,14,60,27,59,5.2,5.1000000000000005,5.1000000000000005,5.2,40,40,38,34,14,134,34,134,0,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:04.005907,220,0.062235813587903976,0.912629246711731,0.05465979129076004,-0.9677836894989014,9,136,8,-145,4784,2294,6361,-1909,4793,2430,6369,-2054,4771,2260,6365,-2060,20,162,20,15,5.1000000000000005,5.1000000000000005,5.1000000000000005,5.2,40,40,38,34,48,264,21,9,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:06.213666,221,0.9778933525085449,0.013731577433645725,-0.37380334734916687,0.5089731812477112,146,2,-56,76,4793,2430,6369,-2054,4939,2432,6313,-1978,4779,2260,6312,-2011,160,164,17,24,5.1000000000000005,5.1000000000000005,4.9,5.2,40,40,38,34,248,268,8,53,1,0,0,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:08.421430,222,-0.08164282888174057,0.32138827443122864,-0.981228768825531,-0.624984622001648,-12,48,-147,-93,4939,2432,6313,-1978,4927,2480,6166,-2071,4780,2261,6166,-2071,137,243,0,9,5.2,4.9,5.1000000000000005,5.0,40,40,38,33,229,342,0,1,1,1,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:10.629186,223,0.48054102063179016,0.873917281627655,0.3668500483036041,-0.9467284679412842,72,131,55,-142,4927,2480,6166,-2071,4999,2611,6221,-2213,4779,2308,6221,-2213,262,405,0,15,5.0,4.800000000000001,4.800000000000001,5.1000000000000005,40,40,38,33,345,471,0,1,0,1,1,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:12.836963,224,0.052283499389886856,0.09498342871665955,-0.18474100530147552,-0.06853204220533371,7,14,-27,-10,4999,2611,6221,-2213,5006,2625,6194,-2223,4777,2308,6194,-2222,272,429,0,0,4.6000000000000005,4.6000000000000005,4.9,5.1000000000000005,40,40,38,33,356,493,0,0,0,1,0,0,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:15.044732,225,0.7345362901687622,-0.3343472480773926,0.9504500031471252,0.9552997350692749,110,-50,142,143,5006,2625,6194,-2223,5116,2575,6336,-2080,4789,2307,6336,-2101,485,322,15,20,4.5,4.6000000000000005,4.9,4.7,40,40,38,33,509,417,4,32,1,0,1,1,0,0,0,0,,,,,True,False,,
2026-08-27T11:27:17.252497,226,0.1683238297700882,-0.5985661745071411,-0.668115496635437,-0.3648889362812042,25,-89,-100,-54,5116,2575,6336,-2080,5141,2486,6236,-2134,4789,2307,6236,-2134,539,167,2,0,5.0,5.0,4.9,5.1000000000000005,41,41,38,33,548,279,4,0,1,0,1,0,0,0,0,0,,,,,True,False,,
