timestamp,action_count,motor_id,target_position,present_position,present_current_mA,present_voltage_V,temperature_C,torque_enabled,present_pwm,present_velocity,hardware_error_status,hardware_error_hex,packet_error,packet_error_hex,hardware_error_decoded
2026-08-20T12:56:58.511116,22,16,1882,1881,11,5.2,22,1,1,1,0,0x00,,None,No hardware error
2026-08-20T12:56:58.638679,22,17,1231,1232,-12,5.2,21,1,-2,0,0,0x00,,None,No hardware error
2026-08-20T12:56:58.766854,22,18,5965,5970,-10,5.1000000000000005,21,1,-8,0,0,0x00,,None,No hardware error
2026-08-20T12:56:58.894650,22,19,71,65,15,5.1000000000000005,24,1,10,1,0,0x00,,None,No hardware error
2026-08-20T12:57:00.174693,23,16,2282,2205,53,5.1000000000000005,22,1,120,1,0,0x00,,None,No hardware error
2026-08-20T12:57:00.302580,23,17,1631,1562,45,5.1000000000000005,21,1,107,0,0,0x00,,None,No hardware error
2026-08-20T12:57:00.430493,23,18,5890,5896,-10,5.0,21,1,-8,0,0,0x00,,None,No hardware error
2026-08-20T12:57:00.558488,23,19,421,406,16,5.0,23,1,23,1,0,0x00,,None,No hardware error
2026-08-20T12:57:01.838573,24,16,2591,2217,601,3.3000000000000003,22,1,587,1,0,0x00,,None,No hardware error
2026-08-20T12:57:01.966453,24,17,2031,1597,706,3.6,21,1,671,1,0,0x00,,None,No hardware error
2026-08-20T12:57:02.094519,24,18,6290,6268,8,3.8000000000000003,21,1,34,0,0,0x00,,None,No hardware error
2026-08-20T12:57:02.222433,24,19,311,348,-21,3.3000000000000003,23,1,-58,0,0,0x00,,None,No hardware error
2026-08-20T12:57:03.502481,25,16,2991,2217,989,3.4000000000000004,22,1,885,1,0,0x00,,None,No hardware error
2026-08-20T12:57:03.630466,25,17,1807,1597,193,4.1000000000000005,22,1,325,1,0,0x00,,None,No hardware error
2026-08-20T12:57:03.758339,25,18,5890,5897,-4,3.6,21,1,-10,0,0,0x00,,None,No hardware error
2026-08-20T12:57:03.886424,25,19,202,239,-20,3.4000000000000004,23,1,-58,0,0,0x00,,None,No hardware error
2026-08-20T12:57:05.166418,26,16,2982,,,,,,,,,None,,None,No hardware status available
2026-08-20T12:57:05.294326,26,17,2170,2126,27,5.2,22,1,68,1,0,0x00,,None,No hardware error
2026-08-20T12:57:05.422265,26,18,5490,5491,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:57:05.550420,26,19,65,,,,,,,,,None,,None,No hardware status available
2026-08-20T12:57:06.220858,26,16,2982,,,,,,,,,None,,None,No hardware status available
2026-08-20T12:57:06.334264,26,17,2170,2126,27,5.2,22,1,68,1,0,0x00,,None,No hardware error
2026-08-20T12:57:06.462214,26,18,5490,5491,0,5.1000000000000005,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T12:57:06.590236,26,19,65,,,,,,,,,None,,None,No hardware status available
2026-08-20T12:57:06.782135,26,16,2982,,,,,,,,1,0x01,,None,Input voltage error
2026-08-20T12:57:06.910102,26,16,2982,,,,,,,,,None,,None,No hardware status available
2026-08-20T13:39:04.441246,0,16,1664,1664,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T13:39:04.569436,0,17,2117,2117,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T13:39:04.697353,0,18,1395,1395,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T13:39:04.825369,0,19,49,49,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
2026-08-20T13:39:08.050764,0,16,1664,1664,0,5.2,22,1,0,1,0,0x00,,None,No hardware error
2026-08-20T13:39:08.169240,0,17,2117,2117,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T13:39:08.297188,0,18,1395,1395,0,5.2,21,1,0,0,0,0x00,,None,No hardware error
2026-08-20T13:39:08.425225,0,19,49,49,0,5.2,24,1,0,1,0,0x00,,None,No hardware error
